1.2948e+01
8.1280e+00
4.7767e+00
2.3336e+00
4.9690e-01
-3.5072e-01
-5.6721e-01
-8.1828e-01
-9.2277e-01
-9.4465e-01
-1.1427e+00
-1.2105e+00
-1.3357e+00
-1.3981e+00
-1.5845e+00
-1.5712e+00
-1.6058e+00
-1.6270e+00
-1.5988e+00
-1.5778e+00
-1.4948e+00
-1.6401e+00
-1.7313e+00
-1.7055e+00
-1.7445e+00
-1.7169e+00
-1.6883e+00
-1.7157e+00
-1.6699e+00
-1.6142e+00
-1.6620e+00
-1.6673e+00
-1.7019e+00
-1.6480e+00
-1.6699e+00
-1.6945e+00
-1.6559e+00
-1.6611e+00
-1.7066e+00
-1.7039e+00
-1.7174e+00
-1.7020e+00
-1.6822e+00
-1.6928e+00
-1.7302e+00
-1.6982e+00
-1.6693e+00
-1.7019e+00
-1.7178e+00
-1.7331e+00
-1.7072e+00
-1.6218e+00
-1.6688e+00
-1.6747e+00
-1.6936e+00
-1.7121e+00
-1.7260e+00
-1.6850e+00
-1.7460e+00
-1.7446e+00
-1.7367e+00
-1.7005e+00
-1.6960e+00
-1.7155e+00
-1.7399e+00
-1.7257e+00
-1.7078e+00
-1.7477e+00
-1.7399e+00
-1.7112e+00
-1.7024e+00
-1.7082e+00
-1.7472e+00
-1.7528e+00
-1.7543e+00
-1.7549e+00
-1.7477e+00
-1.6974e+00
-1.7647e+00
-1.7647e+00
-1.7573e+00
-1.7319e+00
-1.6737e+00
-1.6940e+00
-1.6993e+00
-1.6861e+00
-1.7334e+00
-1.7689e+00
-1.7457e+00
-1.7773e+00
-1.6421e+00
-1.6576e+00
-1.7399e+00
-1.6851e+00
-1.7315e+00
-1.6654e+00
-1.7110e+00
-1.7276e+00
-1.6841e+00
-1.6620e+00
-1.7314e+00
-1.7325e+00
-1.6909e+00
-1.6182e+00
-1.7062e+00
-1.7717e+00
-1.7483e+00
-1.6613e+00
-1.7281e+00
-1.7100e+00
-1.6627e+00
-1.6695e+00
-1.6716e+00
-1.6344e+00
-1.6262e+00
-1.6133e+00
-1.6656e+00
-1.6885e+00
-1.6830e+00
-1.7056e+00
-1.7051e+00
-1.6929e+00
-1.6895e+00
-1.7159e+00
-1.7416e+00
-1.7118e+00
-1.7031e+00
-1.7118e+00
-1.7013e+00
